# Op -75.381092 4.492298 2495
# Pp -75.38788 4.487717 2712
# A 4.466944 4.500833 -75.37 -75.40472
# cenith[rad] azimuth[rad] distance[km]
-1.317901680077350757e-01 9.902072082743337833e-02 1.161056986986860466e+03
-1.317901680077350757e-01 1.104187894118861674e-01 1.175671567088018719e+03
-1.317901680077350757e-01 1.218168579963388731e-01 1.184214406614956715e+03
-1.317901680077350757e-01 1.332149265807916483e-01 1.202474925916104439e+03
-1.317901680077350757e-01 1.446129951652444234e-01 1.187940838667887419e+03
-1.317901680077350757e-01 1.560110637496971986e-01 1.195270564595778296e+03
-1.317901680077350757e-01 1.674091323341499182e-01 1.213533628377647801e+03
-1.317901680077350757e-01 1.788072009186026934e-01 1.235442393201218010e+03
-1.317901680077350757e-01 1.902052695030554685e-01 1.220907627607273980e+03
-1.317901680077350757e-01 2.016033380875082437e-01 1.228239647223593465e+03
-1.317901680077350757e-01 2.130014066719610188e-01 1.242861703347171670e+03
-1.317901680077350757e-01 2.243994752564137385e-01 1.261129625894089941e+03
-1.317901680077350757e-01 2.357975438408665136e-01 1.242948570174663701e+03
-1.317901680077350757e-01 2.471956124253192888e-01 1.246637033140553740e+03
-1.317901680077350757e-01 2.585936810097720917e-01 1.250325616513549448e+03
-1.317901680077350757e-01 2.699917495942247836e-01 1.232141937350323133e+03
-1.317901680077350757e-01 2.813898181786775865e-01 1.213956842639294791e+03
-1.317901680077350757e-01 2.927878867631303339e-01 1.188479020327784383e+03
-1.317901680077350757e-01 3.041859553475831368e-01 1.141124615021760746e+03
-1.317901680077350757e-01 3.155840239320358842e-01 1.111996248292593236e+03
-1.317901680077350757e-01 3.269820925164886316e-01 1.045190179373950514e+03
-1.317901680077350757e-01 3.383801611009413790e-01 9.455641151174082779e+02
-1.317901680077350757e-01 3.497782296853941819e-01 8.532236955995898597e+02
-1.317901680077350757e-01 3.611762982698469293e-01 8.313736475037285345e+02
-1.317901680077350757e-01 3.725743668542997322e-01 8.204614604694901345e+02
-1.317901680077350757e-01 3.839724354387524796e-01 8.168415537116948144e+02
-1.424758573056595923e-01 -1.745329251994329478e-01 9.465987962441931813e+02
-1.424758573056595923e-01 -1.631348566149801727e-01 9.575463998348119503e+02
-1.424758573056595923e-01 -1.517367880305274253e-01 9.393673521985716661e+02
-1.424758573056595923e-01 -1.403387194460746501e-01 9.563847607684449486e+02
-1.424758573056595923e-01 -1.289406508616219027e-01 9.976780522351843956e+02
-1.424758573056595923e-01 -1.175425822771691275e-01 1.004988956984070910e+03
-1.424758573056595923e-01 -1.061445136927163663e-01 1.015942103915906159e+03
-1.424758573056595923e-01 -9.474644510826360500e-02 1.026896339512450822e+03
-1.424758573056595923e-01 -8.334837652381084372e-02 1.041493256647845328e+03
-1.424758573056595923e-01 -7.195030793935808244e-02 1.052449775972281031e+03
-1.424758573056595923e-01 -6.055223935490532117e-02 1.063407378597686829e+03
-1.424758573056595923e-01 -4.915417077045255989e-02 1.078007989801281383e+03
-1.424758573056595923e-01 -3.775610218599978474e-02 1.085325837876516516e+03
-1.424758573056595923e-01 -2.635803360154704081e-02 1.085360192297222738e+03
-1.424758573056595923e-01 -1.495996501709426219e-02 1.099963970460832343e+03
-1.424758573056595923e-01 -3.561896432641516088e-03 1.129138621397697761e+03
-1.424758573056595923e-01 7.836172151811260367e-03 1.136460439362590250e+03
-1.424758573056595923e-01 1.923424073626403899e-02 1.131640978035139597e+03
-1.424758573056595923e-01 3.063230932071678292e-02 1.140178280398372408e+03
-1.424758573056595923e-01 4.203037790516955807e-02 1.154787856859515387e+03
-1.424758573056595923e-01 5.342844648962230547e-02 1.162112725915912051e+03
-1.424758573056595923e-01 6.482651507407508062e-02 1.176724536314459328e+03
-1.424758573056595923e-01 7.622458365852782802e-02 1.191337588652665545e+03
-1.424758573056595923e-01 8.762265224298060318e-02 1.205951830022943341e+03
-1.424758573056595923e-01 9.902072082743337833e-02 1.216923813069312928e+03
-1.424758573056595923e-01 1.104187894118861674e-01 1.216965842260959334e+03
-1.424758573056595923e-01 1.218168579963388731e-01 1.213364298214045675e+03
-1.424758573056595923e-01 1.332149265807916483e-01 1.217050337883033990e+03
-1.424758573056595923e-01 1.446129951652444234e-01 1.228024781688384337e+03
-1.424758573056595923e-01 1.560110637496971986e-01 1.231711779873420255e+03
-1.424758573056595923e-01 1.674091323341499182e-01 1.220822098508004274e+03
-1.424758573056595923e-01 1.788072009186026934e-01 1.239086755991364726e+03
-1.424758573056595923e-01 1.902052695030554685e-01 1.253708200459145928e+03
-1.424758573056595923e-01 2.016033380875082437e-01 1.268330644980602074e+03
-1.424758573056595923e-01 2.130014066719610188e-01 1.268375042487219844e+03
-1.424758573056595923e-01 2.243994752564137385e-01 1.264774499547643245e+03
-1.424758573056595923e-01 2.357975438408665136e-01 1.264818670944198175e+03
-1.424758573056595923e-01 2.471956124253192888e-01 1.261217601766339840e+03
-1.424758573056595923e-01 2.585936810097720917e-01 1.272197219875294650e+03
-1.424758573056595923e-01 2.699917495942247836e-01 1.279532094073433427e+03
-1.424758573056595923e-01 2.813898181786775865e-01 1.264994137832193246e+03
-1.424758573056595923e-01 2.927878867631303339e-01 1.265037614006283093e+03
-1.424758573056595923e-01 3.041859553475831368e-01 1.265080865522024851e+03
-1.424758573056595923e-01 3.155840239320358842e-01 1.265123872040281867e+03
-1.424758573056595923e-01 3.269820925164886316e-01 1.214122335782302798e+03
-1.424758573056595923e-01 3.383801611009413790e-01 1.130301837550299751e+03
-1.424758573056595923e-01 3.497782296853941819e-01 1.068353095566270440e+03
-1.424758573056595923e-01 3.611762982698469293e-01 9.553506067299128972e+02
-1.424758573056595923e-01 3.725743668542997322e-01 8.885294579885955955e+02
-1.424758573056595923e-01 3.839724354387524796e-01 8.569543531281492506e+02
-1.531615466035840534e-01 -1.745329251994329478e-01 9.465987962441931813e+02
-1.531615466035840534e-01 -1.631348566149801727e-01 9.575463998348119503e+02
-1.531615466035840534e-01 -1.517367880305274253e-01 9.721360493667359606e+02
-1.531615466035840534e-01 -1.403387194460746501e-01 9.867269818388247131e+02
-1.531615466035840534e-01 -1.289406508616219027e-01 9.976780522351843956e+02
-1.531615466035840534e-01 -1.175425822771691275e-01 1.012271469329524280e+03
-1.531615466035840534e-01 -1.061445136927163663e-01 1.023224826461535599e+03
-1.531615466035840534e-01 -9.474644510826360500e-02 1.056028168772801791e+03
-1.531615466035840534e-01 -8.334837652381084372e-02 1.070625954668666964e+03
-1.531615466035840534e-01 -7.195030793935808244e-02 1.099791873225143036e+03
-1.531615466035840534e-01 -6.055223935490532117e-02 1.110750906770520487e+03
-1.531615466035840534e-01 -4.915417077045255989e-02 1.114427199875191718e+03
-1.531615466035840534e-01 -3.775610218599978474e-02 1.107178001302228040e+03
-1.531615466035840534e-01 -2.635803360154704081e-02 1.118139520902080903e+03
-1.531615466035840534e-01 -1.495996501709426219e-02 1.132744384810172505e+03
-1.531615466035840534e-01 -3.561896432641516088e-03 1.143708153640636738e+03
-1.531615466035840534e-01 7.836172151811260367e-03 1.158315487754297692e+03
-1.531615466035840534e-01 1.923424073626403899e-02 1.172924105753291315e+03
-1.531615466035840534e-01 3.063230932071678292e-02 1.158391981136510822e+03
-1.531615466035840534e-01 4.203037790516955807e-02 1.165716418808106710e+03
-1.531615466035840534e-01 5.342844648962230547e-02 1.176684632342957457e+03
-1.531615466035840534e-01 6.482651507407508062e-02 1.191296936269800653e+03
-1.531615466035840534e-01 7.622458365852782802e-02 1.209553709285917648e+03
-1.531615466035840534e-01 8.762265224298060318e-02 1.224168574493116694e+03
-1.531615466035840534e-01 9.902072082743337833e-02 1.238784658792882055e+03
-1.531615466035840534e-01 1.104187894118861674e-01 1.253401926075760912e+03
-1.531615466035840534e-01 1.218168579963388731e-01 1.264376633704390542e+03
-1.531615466035840534e-01 1.332149265807916483e-01 1.275352215291178481e+03
-1.531615466035840534e-01 1.446129951652444234e-01 1.260820686243624550e+03
-1.531615466035840534e-01 1.560110637496971986e-01 1.264508850141628045e+03
-1.531615466035840534e-01 1.674091323341499182e-01 1.268197356626755891e+03
-1.531615466035840534e-01 1.788072009186026934e-01 1.246375481748835000e+03
-1.531615466035840534e-01 1.902052695030554685e-01 1.260997181744724912e+03
-1.531615466035840534e-01 2.016033380875082437e-01 1.275619921541457188e+03
-1.531615466035840534e-01 2.130014066719610188e-01 1.293888403616368123e+03
-1.531615466035840534e-01 2.243994752564137385e-01 1.301223431685021978e+03
-1.531615466035840534e-01 2.357975438408665136e-01 1.293978794619090422e+03
-1.531615466035840534e-01 2.471956124253192888e-01 1.294023868884972217e+03
-1.531615466035840534e-01 2.585936810097720917e-01 1.297714079333986774e+03
-1.531615466035840534e-01 2.699917495942247836e-01 1.301404419284549476e+03
-1.531615466035840534e-01 2.813898181786775865e-01 1.312385877583571073e+03
-1.531615466035840534e-01 2.927878867631303339e-01 1.308785313376559770e+03
-1.531615466035840534e-01 3.041859553475831368e-01 1.294246977901770833e+03
-1.531615466035840534e-01 3.155840239320358842e-01 1.294290959698036431e+03
-1.531615466035840534e-01 3.269820925164886316e-01 1.308918789148208816e+03
-1.531615466035840534e-01 3.383801611009413790e-01 1.305316614262214898e+03
-1.531615466035840534e-01 3.497782296853941819e-01 1.236081146023702786e+03
-1.531615466035840534e-01 3.611762982698469293e-01 1.170487151730126925e+03
-1.531615466035840534e-01 3.725743668542997322e-01 1.059915013919309558e+03
-1.531615466035840534e-01 3.839724354387524796e-01 9.444732040591633222e+02
-1.638472359015084867e-01 -1.745329251994329478e-01 9.975695294456205602e+02
-1.638472359015084867e-01 -1.631348566149801727e-01 1.010945732934342232e+03
-1.638472359015084867e-01 -1.517367880305274253e-01 1.025536823709992632e+03
-1.638472359015084867e-01 -1.403387194460746501e-01 1.029206070929584712e+03
-1.638472359015084867e-01 -1.289406508616219027e-01 1.036517177497675675e+03
-1.638472359015084867e-01 -1.175425822771691275e-01 1.048684197281303796e+03
-1.638472359015084867e-01 -1.061445136927163663e-01 1.059638608260076126e+03
-1.638472359015084867e-01 -9.474644510826360500e-02 1.074235595438520249e+03
-1.638472359015084867e-01 -8.334837652381084372e-02 1.085192329656342054e+03
-1.638472359015084867e-01 -7.195030793935808244e-02 1.099791873225143036e+03
-1.638472359015084867e-01 -6.055223935490532117e-02 1.114392722440810758e+03
-1.638472359015084867e-01 -4.915417077045255989e-02 1.128994914066752244e+03
-1.638472359015084867e-01 -3.775610218599978474e-02 1.139956384972592787e+03
-1.638472359015084867e-01 -2.635803360154704081e-02 1.154561102590189648e+03
-1.638472359015084867e-01 -1.495996501709426219e-02 1.169167134300581438e+03
-1.638472359015084867e-01 -3.561896432641516088e-03 1.161920116936903696e+03
-1.638472359015084867e-01 7.836172151811260367e-03 1.158315487754297692e+03
-1.638472359015084867e-01 1.923424073626403899e-02 1.172924105753291315e+03
-1.638472359015084867e-01 3.063230932071678292e-02 1.187533999686644847e+03
-1.638472359015084867e-01 4.203037790516955807e-02 1.202145160441220241e+03
-1.638472359015084867e-01 5.342844648962230547e-02 1.216757598672181985e+03
-1.638472359015084867e-01 6.482651507407508062e-02 1.231371261285774608e+03
-1.638472359015084867e-01 7.622458365852782802e-02 1.249629401466212585e+03
-1.638472359015084867e-01 8.762265224298060318e-02 1.264245640228971752e+03
-1.638472359015084867e-01 9.902072082743337833e-02 1.278863105130273198e+03
-1.638472359015084867e-01 1.104187894118861674e-01 1.278907273220153229e+03
-1.638472359015084867e-01 1.218168579963388731e-01 1.264376633704390542e+03
-1.638472359015084867e-01 1.332149265807916483e-01 1.278996089389710278e+03
-1.638472359015084867e-01 1.446129951652444234e-01 1.260820686243624550e+03
-1.638472359015084867e-01 1.560110637496971986e-01 1.264508850141628045e+03
-1.638472359015084867e-01 1.674091323341499182e-01 1.275485867829883091e+03
-1.638472359015084867e-01 1.788072009186026934e-01 1.286463695415545089e+03
-1.638472359015084867e-01 1.902052695030554685e-01 1.304731312115012088e+03
-1.638472359015084867e-01 2.016033380875082437e-01 1.297487752591125400e+03
-1.638472359015084867e-01 2.130014066719610188e-01 1.293888403616368123e+03
-1.638472359015084867e-01 2.243994752564137385e-01 1.308513218780289435e+03
-1.638472359015084867e-01 2.357975438408665136e-01 1.293978794619090422e+03
-1.638472359015084867e-01 2.471956124253192888e-01 1.304959310878511587e+03
-1.638472359015084867e-01 2.585936810097720917e-01 1.330521545112014110e+03
-1.638472359015084867e-01 2.699917495942247836e-01 1.334213020224641014e+03
-1.638472359015084867e-01 2.813898181786775865e-01 1.323322454559794096e+03
-1.638472359015084867e-01 2.927878867631303339e-01 1.319722265414317690e+03
-1.638472359015084867e-01 3.041859553475831368e-01 1.323413143839859003e+03
-1.638472359015084867e-01 3.155840239320358842e-01 1.327104049466284323e+03
-1.638472359015084867e-01 3.269820925164886316e-01 1.316210832992607948e+03
-1.638472359015084867e-01 3.383801611009413790e-01 1.305316614262214898e+03
-1.638472359015084867e-01 3.497782296853941819e-01 1.290775110909808518e+03
-1.638472359015084867e-01 3.611762982698469293e-01 1.287171473549190068e+03
-1.638472359015084867e-01 3.725743668542997322e-01 1.279920749999336749e+03
-1.638472359015084867e-01 3.839724354387524796e-01 1.203383348246776904e+03
-1.745329251994329478e-01 -1.745329251994329478e-01 1.081307078084767682e+03
-1.745329251994329478e-01 -1.631348566149801727e-01 1.084976537100435053e+03
-1.745329251994329478e-01 -1.517367880305274253e-01 1.103210589446446193e+03
-1.745329251994329478e-01 -1.403387194460746501e-01 1.106881969506454197e+03
-1.745329251994329478e-01 -1.289406508616219027e-01 1.103271738326410741e+03
-1.745329251994329478e-01 -1.175425822771691275e-01 1.110585630913242994e+03
-1.745329251994329478e-01 -1.061445136927163663e-01 1.132465984211201430e+03
-1.745329251994329478e-01 -9.474644510826360500e-02 1.139782191472255363e+03
-1.745329251994329478e-01 -8.334837652381084372e-02 1.143457726547529319e+03
-1.745329251994329478e-01 -7.195030793935808244e-02 1.147133954196715194e+03
-1.745329251994329478e-01 -6.055223935490532117e-02 1.165378068494783292e+03
-1.745329251994329478e-01 -4.915417077045255989e-02 1.172698002221095749e+03
-1.745329251994329478e-01 -3.775610218599978474e-02 1.187302886857664589e+03
-1.745329251994329478e-01 -2.635803360154704081e-02 1.205551244783833454e+03
-1.745329251994329478e-01 -1.495996501709426219e-02 1.187378470570977470e+03
-1.745329251994329478e-01 -3.561896432641516088e-03 1.187416847732818951e+03
-1.745329251994329478e-01 7.836172151811260367e-03 1.198383118270623527e+03
-1.745329251994329478e-01 1.923424073626403899e-02 1.212993056748292247e+03
-1.745329251994329478e-01 3.063230932071678292e-02 1.227604281756685168e+03
-1.745329251994329478e-01 4.203037790516955807e-02 1.242216783485051337e+03
-1.745329251994329478e-01 5.342844648962230547e-02 1.253187574636598356e+03
-1.745329251994329478e-01 6.482651507407508062e-02 1.256873108411369685e+03
-1.745329251994329478e-01 7.622458365852782802e-02 1.249629401466212585e+03
-1.745329251994329478e-01 8.762265224298060318e-02 1.264245640228971752e+03
-1.745329251994329478e-01 9.902072082743337833e-02 1.278863105130273198e+03
-1.745329251994329478e-01 1.104187894118861674e-01 1.278907273220153229e+03
-1.745329251994329478e-01 1.218168579963388731e-01 1.264376633704390542e+03
-1.745329251994329478e-01 1.332149265807916483e-01 1.278996089389710278e+03
-1.745329251994329478e-01 1.446129951652444234e-01 1.289972694683115833e+03
-1.745329251994329478e-01 1.560110637496971986e-01 1.290017747994282900e+03
-1.745329251994329478e-01 1.674091323341499182e-01 1.275485867829883091e+03
-1.745329251994329478e-01 1.788072009186026934e-01 1.286463695415545089e+03
-1.745329251994329478e-01 1.902052695030554685e-01 1.304731312115012088e+03
-1.745329251994329478e-01 2.016033380875082437e-01 1.319355585695533819e+03
-1.745329251994329478e-01 2.130014066719610188e-01 1.323046534002051885e+03
-1.745329251994329478e-01 2.243994752564137385e-01 1.308513218780289435e+03
-1.745329251994329478e-01 2.357975438408665136e-01 1.334074022608902169e+03
-1.745329251994329478e-01 2.471956124253192888e-01 1.323185048616559470e+03
-1.745329251994329478e-01 2.585936810097720917e-01 1.330521545112014110e+03
-1.745329251994329478e-01 2.699917495942247836e-01 1.348794622002551478e+03
-1.745329251994329478e-01 2.813898181786775865e-01 1.363423240760332874e+03
-1.745329251994329478e-01 2.927878867631303339e-01 1.348887473069135694e+03
